,lnc,blnc,gnc,places,transitions,in_agent_ratio,out_agent_ratio,places_communication
0,1.0,1.0,1.0,5,5,0.8,0.8,0
0,1.0,1.0,1.0,5,5,0.8,0.8,0
0,1.0,1.0,1.0,5,5,0.8,0.8,0
0,1.0,1.0,1.0,5,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,6,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,7,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,8,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,9,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
0,1.0,1.0,1.0,10,5,0.8,0.8,0
